id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,updated_at,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
74255978,Sat Apr 03 2021 15:40:11 GMT-0700 (PDT),2021-04-03,2021-04-03 22:40:11 UTC,Pacific Time (US & Canada),2021-04-17 17:01:26 UTC,2021-12-31 17:56:10 UTC,research,1,0,false,3,"DeLaveaga Golf Course, Santa Cruz, CA, US",36.99340833,-121.99768833,33,33,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74256200,Fri Apr 16 2021 11:59:29 GMT-0500 (CDT),2021-04-16,2021-04-16 11:59:29 UTC,UTC,2021-04-17 17:03:08 UTC,2021-05-19 00:41:14 UTC,needs_id,0,0,false,3,"Pacific, MO, US",38.475445,-90.8056633333,65,65,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74259835,2018/04/03 1:46 PM PDT,2018-04-03,2018-04-03 20:46:00 UTC,Pacific Time (US & Canada),2021-04-17 17:30:38 UTC,2022-07-14 03:46:20 UTC,research,1,0,false,,"Cazadero, CA 95421, USA",38.5937758,-123.3289733,1067,1067,,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74263485,Sat Apr 17 2021 10:28:15 GMT-0500 (CDT),2021-04-17,2021-04-17 10:28:15 UTC,UTC,2021-04-17 17:57:13 UTC,2021-04-21 12:29:06 UTC,research,1,0,false,3,"Sauk County, US-WI, US",43.3649843932,-89.9390588702,65,65,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74272192,Sat Apr 17 2021 11:58:10 GMT-0700 (PDT),2021-04-17,2021-04-17 18:58:10 UTC,Pacific Time (US & Canada),2021-04-17 18:58:31 UTC,2021-04-18 22:45:11 UTC,needs_id,0,0,false,3,"Roseburg, OR, US",43.3216575813,-123.2076767833,10,10,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74276683,2021-04-17 2:11:04 PM EDT,2021-04-17,2021-04-17 18:11:04 UTC,Eastern Time (US & Canada),2021-04-17 19:29:49 UTC,2021-04-17 19:30:45 UTC,needs_id,0,0,false,2,"Fairfield Township, OH, USA",39.8897192222,-83.3187535556,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74279115,2021-04-17 1:47:43 PM MDT,2021-04-17,2021-04-17 19:47:43 UTC,Mountain Time (US & Canada),2021-04-17 19:48:14 UTC,2021-04-17 19:48:25 UTC,casual,0,0,true,2,"West Old Town, Albuquerque, NM, USA",35.09391234,-106.68308731,6,6,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74279297,2021/04/17 9:31 AM PST,2021-04-17,2021-04-17 19:31:00 UTC,Hawaii,2021-04-17 19:49:25 UTC,2021-04-17 19:49:25 UTC,needs_id,0,0,false,,"Douglas County, OR, USA",43.1260694,-123.2492364,137345,137345,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74286889,2021-04-17 1:42:53 PM PDT,2021-04-17,2021-04-17 20:42:53 UTC,Pacific Time (US & Canada),2021-04-17 20:43:15 UTC,2021-04-17 23:15:47 UTC,needs_id,0,0,false,2,"La Conner, WA 98257, USA",48.360023,-122.52721526,6,6,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74289705,Sat Apr 17 2021 17:05:18 GMT-0400 (EDT),2021-04-17,2021-04-17 21:05:18 UTC,Eastern Time (US & Canada),2021-04-17 21:06:08 UTC,2021-04-17 21:26:26 UTC,needs_id,0,0,false,3,"Altamira Dr, East Ridge, TN, US",34.9874283333,-85.2626116667,26,26,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74290966,Sat Apr 17 2021 08:30:52 GMT-0700 (PDT),2021-04-17,2021-04-17 15:30:52 UTC,Pacific Time (US & Canada),2021-04-17 21:14:53 UTC,2021-04-19 23:16:52 UTC,research,1,0,false,3,"Tunitas Creek Rd, Half Moon Bay, CA, US",37.3803216667,-122.3746416667,8,8,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74296921,Fri Apr 16 2021 16:55:12 GMT-0400 (EDT),2021-04-16,2021-04-16 20:55:12 UTC,Eastern Time (US & Canada),2021-04-17 21:58:08 UTC,2021-04-17 21:58:38 UTC,needs_id,0,0,false,3,"Jennelle Rd, Blacksburg, VA, US",37.1882833333,-80.3834383333,,,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74299869,2021/04/16 3:55 PM PDT,2021-04-16,2021-04-16 22:55:00 UTC,Pacific Time (US & Canada),2021-04-17 22:21:41 UTC,2021-12-31 17:56:08 UTC,research,1,0,false,,"Humboldt Redwoods, Humboldt Redwoods State Park, Humboldt, California, United States",40.35234,-124.005605,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74300902,2021-04-17 11:31:21 AM CDT,2021-04-17,2021-04-17 11:31:21 UTC,UTC,2021-04-17 22:29:56 UTC,2021-04-17 22:31:18 UTC,research,1,0,false,2,"Lincoln, WI, USA",44.3479579722,-91.7091709722,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74314299,Sat Apr 17 2021 18:12:42 GMT-0400 (EDT),2021-04-17,2021-04-17 22:12:42 UTC,Eastern Time (US & Canada),2021-04-18 00:25:51 UTC,2021-04-18 00:26:05 UTC,needs_id,0,0,false,3,"Manhattan, New York, NY, US",40.7170616667,-73.9868383333,25,25,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74314674,2021-04-17,2021-04-17,,Pacific Time (US & Canada),2021-04-18 00:29:03 UTC,2021-04-22 20:12:47 UTC,needs_id,0,0,false,,"Flournoy Valley, Douglas Co. OR",43.2032005129,-123.371857825,3906,3906,,Fragaria vesca bracteata,Fragaria vesca bracteata,Western Woodland Strawberry,Plantae,236055
74316290,2021-04-17 4:40:46 PM PDT,2021-04-17,2021-04-17 23:40:46 UTC,Pacific Time (US & Canada),2021-04-18 00:43:49 UTC,2021-04-18 15:41:36 UTC,research,1,0,false,2,"Douglas County, US-OR, US",43.29631973,-122.60867292,6,6,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74331103,2021-04-17 2:33:56 PM EDT,2021-04-17,2021-04-17 18:33:56 UTC,Eastern Time (US & Canada),2021-04-18 03:17:22 UTC,2021-04-18 03:17:30 UTC,needs_id,0,0,false,2,"Flat, KY 41301, USA",37.7372689722,-83.6911589722,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74335878,2021-04-17 11:15:22 AM PDT,2021-04-17,2021-04-17 18:15:22 UTC,Pacific Time (US & Canada),2021-04-18 04:27:00 UTC,2021-12-31 17:56:05 UTC,research,1,0,false,2,"La Honda, CA 94020, USA",37.3131194444,-122.1875861111,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74340553,2021-04-14 6:14:16 PM PDT,2021-04-14,2021-04-15 01:14:16 UTC,Pacific Time (US & Canada),2021-04-18 06:02:18 UTC,2022-01-04 17:50:20 UTC,research,1,0,false,2,Morse Botanical Reserve,36.5879048644,-121.926452592,154,154,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74350841,Sat Apr 17 2021 15:58:17 GMT-0700 (PDT),2021-04-17,2021-04-17 22:58:17 UTC,Pacific Time (US & Canada),2021-04-18 09:54:44 UTC,2021-04-18 09:55:00 UTC,needs_id,0,0,false,3,"Gresham Butte, Gresham, OR, US",45.4733869399,-122.4234605625,168,168,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74380322,Sun Apr 18 2021 11:28:40 GMT-0400 (EDT),2021-04-18,2021-04-18 15:28:40 UTC,Eastern Time (US & Canada),2021-04-18 15:29:41 UTC,2021-04-18 15:30:09 UTC,needs_id,0,0,false,3,"Akron, OH, US",41.1835730542,-81.6506708321,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74384980,2021-04-18 12:01:13 PM EDT,2021-04-18,2021-04-18 16:01:13 UTC,Eastern Time (US & Canada),2021-04-18 16:03:18 UTC,2021-04-19 12:58:27 UTC,needs_id,0,0,false,2,"Sullivan County, US-TN, Appalachian National Scenic Trail, US",36.52975481,-81.96587019,7,7,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74390922,2021-04-18 10:28:44 AM EDT,2021-04-18,2021-04-18 14:28:44 UTC,Eastern Time (US & Canada),2021-04-18 16:45:01 UTC,2022-04-20 02:58:29 UTC,casual,0,0,true,2,French Creek Nature Center,41.460136,-82.099221,4365,4365,,Woodland Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74408323,2021-04-18 12:57:34 PM CDT,2021-04-18,2021-04-18 12:57:34 UTC,UTC,2021-04-18 18:38:48 UTC,2021-04-21 05:11:58 UTC,research,1,0,false,2,"Arlington Heights, IL 60004, USA",42.1483277778,-87.9952138889,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74409447,Sun Apr 18 2021 11:44:15 GMT-0700 (PDT),2021-04-18,2021-04-18 18:44:15 UTC,Pacific Time (US & Canada),2021-04-18 18:45:20 UTC,2021-12-31 17:56:04 UTC,research,1,0,false,3,"El Palo Alto Park, Menlo Park, CA, US",37.4478876824,-122.1704326944,30,30,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74420546,2021-04-18 12:51:19 PM PDT,2021-04-18,2021-04-18 19:51:19 UTC,Pacific Time (US & Canada),2021-04-18 19:53:45 UTC,2021-12-31 17:56:02 UTC,research,1,0,false,2,"Carmel-By-The-Sea, CA 93923, USA",36.56157646,-121.87454805,8,8,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74433335,Sun Apr 18 2021 13:02:49 GMT-0700 (PDT),2021-04-18,2021-04-18 20:02:49 UTC,Pacific Time (US & Canada),2021-04-18 21:11:34 UTC,2021-08-15 04:54:58 UTC,research,1,0,false,3,"Oakridge, OR, USA",43.6484533333,-122.2101833333,16,16,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74438439,Sun Apr 18 2021 17:44:15 GMT-0400 (EDT),2021-04-18,2021-04-18 21:44:15 UTC,Eastern Time (US & Canada),2021-04-18 21:44:40 UTC,2021-09-13 14:09:11 UTC,needs_id,0,0,false,3,"CR-102, Athens, TN, US",35.4680000944,-84.7378230003,5,5,,Rosoideae,Fragaria vesca,woodland strawberry,Plantae,50298
74447122,Sun Apr 18 2021 15:40:14 GMT -0700 (PDT),2021-04-18,2021-04-18 22:40:14 UTC,Pacific Time (US & Canada),2021-04-18 22:40:22 UTC,2021-04-22 00:48:44 UTC,needs_id,0,0,false,333,Eugene,44.037273407,-123.0556411743,65,65,,,Fragaria vesca,woodland strawberry,Plantae,50298
74448085,2021/04/18 11:58 AM CDT,2021-04-18,2021-04-18 16:58:00 UTC,Central Time (US & Canada),2021-04-18 22:46:48 UTC,2021-04-20 22:28:51 UTC,needs_id,1,0,false,,"Sherburne County, MN, USA",45.4602476558,-93.7211593134,447,447,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74452089,2021-04-18 2:42:10 PM PDT,2021-04-18,2021-04-18 21:42:10 UTC,Pacific Time (US & Canada),2021-04-18 23:14:05 UTC,2021-04-21 06:55:38 UTC,research,1,0,false,2,"Burleigh Murray Ranch, San Mateo County, US-CA, US",37.45556923,-122.38896269,16,16,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74461626,2021-04-18 1:01:28 PM PDT,2021-04-18,2021-04-18 20:01:28 UTC,Pacific Time (US & Canada),2021-04-19 00:25:03 UTC,2022-04-28 09:53:39 UTC,needs_id,1,0,false,2,"Lane County, US-OR, US",43.64902152,-122.2110656,9,9,,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74463758,Sun Apr 18 2021 14:05:54 GMT-0700 (PDT),2021-04-18,2021-04-18 21:05:54 UTC,Pacific Time (US & Canada),2021-04-19 00:42:50 UTC,2022-06-12 14:59:10 UTC,research,1,0,false,3,"Burleigh H. Murray Ranch Park, Half Moon Bay, CA, US",37.4549375275,-122.3890539788,249,249,,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74474598,2021-04-18 4:00:23 PM PDT,2021-04-18,2021-04-18 23:00:23 UTC,Pacific Time (US & Canada),2021-04-19 02:15:28 UTC,2021-04-19 02:19:41 UTC,research,1,0,false,2,"Kensington, CA, USA",37.9078826667,-122.2653759722,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74479636,Sun Apr 18 2021 15:01:17 GMT-0700 (PDT),2021-04-18,2021-04-18 22:01:17 UTC,Pacific Time (US & Canada),2021-04-19 03:10:38 UTC,2021-05-16 07:04:54 UTC,research,1,0,false,3,"Point Reyes National Seashore, Inverness, CA, US",38.066716189,-122.92007549,49,49,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74482446,2021-04-18 12:36:02 PM PDT,2021-04-18,2021-04-18 19:36:02 UTC,Pacific Time (US & Canada),2021-04-19 03:39:19 UTC,2021-08-06 01:03:47 UTC,research,1,0,false,2,"Bonny Doon, CA 95060, USA",37.0938416667,-122.1413333333,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74485954,2021-04-18 15:42:26,2021-04-18,2021-04-18 15:42:26 UTC,UTC,2021-04-19 04:26:13 UTC,2021-12-31 17:56:01 UTC,research,1,0,false,2,"Mt Laguna, CA 91948, USA",32.8770667,-116.4701292,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74493499,2021/04/18 10:49 AM PDT,2021-04-18,2021-04-18 17:49:00 UTC,Pacific Time (US & Canada),2021-04-19 06:51:02 UTC,2021-04-19 06:51:02 UTC,needs_id,0,0,false,,"Marin County, CA, USA",37.9452833333,-122.7575777778,,,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
74502064,2021/04/18 2:13 PM EDT,2021-04-18,2021-04-18 18:13:00 UTC,Eastern Time (US & Canada),2021-04-19 11:00:34 UTC,2021-10-25 13:35:06 UTC,needs_id,0,0,false,,"Groton, VT, USA",44.2457825,-72.247515,,,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74520801,Sun Apr 18 2021 10:51:37 GMT-0700 (PDT),2021-04-18,2021-04-18 17:51:37 UTC,Pacific Time (US & Canada),2021-04-19 15:12:52 UTC,2021-05-07 05:03:40 UTC,research,1,0,false,3,"Lane County, US-OR, US",44.1392846465,-122.2486704299,10,10,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74526515,2021-04-19 7:26:02 AM EDT,2021-04-19,2021-04-19 11:26:02 UTC,Eastern Time (US & Canada),2021-04-19 16:08:52 UTC,2021-04-20 20:07:16 UTC,research,1,0,false,2,"Shady Valley, TN 37688, USA",36.593991,-81.8154269722,,,gps,woodland strawberry,Fragaria vesca americana,American woodland strawberry,Plantae,126801
74530030,Mon Apr 19 2021 11:16:07 GMT -0500 (CDT),2021-04-19,2021-04-19 19:16:07 UTC,America/Detroit,2021-04-19 16:41:36 UTC,2021-05-11 09:42:40 UTC,needs_id,0,0,false,333,Mountain,45.1541976929,-88.4683914185,24,24,,,Fragaria vesca,woodland strawberry,Plantae,50298
74545664,Mon Apr 19 2021 13:16:28 GMT-0400 (EDT),2021-04-19,2021-04-19 17:16:28 UTC,Eastern Time (US & Canada),2021-04-19 19:00:45 UTC,2021-04-19 19:01:02 UTC,needs_id,0,0,false,3,"Swedesboro, NJ, US",39.7521633333,-75.32965,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74554131,Mon Apr 19 2021 16:14:49 GMT-0400 (EDT),2021-04-19,2021-04-19 20:14:49 UTC,Eastern Time (US & Canada),2021-04-19 20:15:13 UTC,2021-10-25 13:34:53 UTC,needs_id,0,0,false,3,"Brattle St, Brattleboro, VT, US",42.8514791868,-72.5817912783,9,9,,,Fragaria vesca,woodland strawberry,Plantae,50298
74571956,Mon Apr 19 2021 15:52:27 GMT-0700 (PDT),2021-04-19,2021-04-19 22:52:27 UTC,Pacific Time (US & Canada),2021-04-19 22:53:21 UTC,2021-12-31 17:55:56 UTC,research,1,0,false,3,"UC Santa Cruz, Santa Cruz, CA, US",36.9818883333,-122.06015,5,5,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74572942,2021/04/19 12:16 PM PDT,2021-04-19,2021-04-19 19:16:00 UTC,Pacific Time (US & Canada),2021-04-19 23:01:21 UTC,2021-04-19 23:20:08 UTC,research,1,0,false,,"San Mateo County, CA, USA",37.3426527688,-122.2318019373,15,15,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74581946,2021-04-19 5:57:19 PM EDT,2021-04-19,2021-04-19 21:57:19 UTC,Eastern Time (US & Canada),2021-04-20 00:26:13 UTC,2021-04-20 00:26:20 UTC,needs_id,0,0,false,2,"Mustoe, VA, USA",38.3186609329,-79.6482335776,9,9,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74583531,2021/04/19 5:38 PM PDT,2021-04-19,2021-04-20 00:38:00 UTC,Pacific Time (US & Canada),2021-04-20 00:41:16 UTC,2021-04-20 00:41:16 UTC,needs_id,0,0,false,,"Southwest Portland, Portland, OR, USA",45.515281451,-122.7153567759,64,64,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74588024,2021-04-19 12:52:49 PM PDT,2021-04-19,2021-04-19 19:52:49 UTC,Pacific Time (US & Canada),2021-04-20 01:33:05 UTC,2021-04-20 01:33:33 UTC,needs_id,0,0,false,2,"Whatcom County, WA, USA",48.6527901,-122.61152159,9,9,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74589537,2021-04-19 12:52:49 PM PDT,2021-04-19,2021-04-19 19:52:49 UTC,Pacific Time (US & Canada),2021-04-20 01:48:58 UTC,2021-04-20 04:17:11 UTC,research,1,0,false,2,"Whatcom County, WA, USA",48.6527901,-122.61152159,9,9,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
74593918,2021/04/11 2:42 PM PDT,2021-04-11,2021-04-11 21:42:00 UTC,Pacific Time (US & Canada),2021-04-20 02:40:38 UTC,2021-12-31 17:55:53 UTC,needs_id,0,1,false,,Laguna Mountains,32.9054633333,-116.4586383333,,,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74593927,2021/04/11 2:59 PM PDT,2021-04-11,2021-04-11 21:59:00 UTC,Pacific Time (US & Canada),2021-04-20 02:40:40 UTC,2021-12-31 17:55:47 UTC,needs_id,0,1,false,,Laguna Mountains,32.8681466667,-116.419105,,,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74595321,2021/04/18 12:30 PM PDT,2021-04-18,2021-04-18 19:30:00 UTC,Pacific Time (US & Canada),2021-04-20 02:56:08 UTC,2021-05-16 06:43:35 UTC,research,1,0,false,,"Golden Gate Natl. Rec. Area - MA, Marin, Golden Gate National Recreation Area, California, United States",37.8384972222,-122.4908333333,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74663429,Tue Apr 20 2021 15:05:08 GMT-0400 (EDT),2021-04-20,2021-04-20 19:05:08 UTC,Eastern Time (US & Canada),2021-04-20 19:23:43 UTC,2021-04-20 19:24:58 UTC,needs_id,0,0,false,3,"Green Mountain Rd, Hazleton, PA, US",40.9102583333,-76.0998471667,95,95,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74664787,Tue Apr 20 2021 12:35:44 GMT -0700 (PDT),2021-04-20,2021-04-20 19:35:44 UTC,Pacific Time (US & Canada),2021-04-20 19:35:51 UTC,2021-04-23 00:09:07 UTC,research,1,0,false,333,Cascade Locks,45.6219215393,-121.9515609741,22,22,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74668597,2021-04-20 4:08:21 PM EDT,2021-04-20,2021-04-20 20:08:21 UTC,Eastern Time (US & Canada),2021-04-20 20:13:50 UTC,2021-04-20 21:08:14 UTC,needs_id,0,0,false,2,"High Falls, NY 12440, USA",41.8007905997,-74.1221148997,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74676774,2021-04-20 2:38:43 PM PDT,2021-04-20,2021-04-20 21:38:43 UTC,Pacific Time (US & Canada),2021-04-20 21:39:11 UTC,2022-10-27 16:02:48 UTC,needs_id,1,0,false,2,"Oakland, OR 97462, USA",43.4957135003,-123.5664306208,8,8,,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74682383,2021/04/17 11:34 AM PDT,2021-04-17,2021-04-17 18:34:00 UTC,Pacific Time (US & Canada),2021-04-20 22:43:33 UTC,2021-05-16 06:00:43 UTC,research,1,0,false,,"Muddy Hollow Trail, Inverness, CA 94937, USA",38.0547236,-122.878898,190,190,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74684552,Tue Apr 20 2021 17:03:17 GMT-0600 (MDT),2021-04-20,2021-04-20 23:03:17 UTC,Mountain Time (US & Canada),2021-04-20 23:08:25 UTC,2021-05-18 15:14:33 UTC,research,1,0,false,3,"Spring Meadows Park, Bozeman, MT, US",45.648789003,-111.034286579,3198,3198,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74687994,2021-04-20 3:50:09 PM PDT,2021-04-20,2021-04-20 22:50:09 UTC,Pacific Time (US & Canada),2021-04-20 23:44:23 UTC,2021-04-24 12:30:49 UTC,research,1,0,false,2,Aptos,36.9771645116,-121.8994018435,5634,5634,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74689778,Tue Apr 20 2021 14:18:32 GMT-0700 (PDT),2021-04-20,2021-04-20 21:18:32 UTC,Pacific Time (US & Canada),2021-04-21 00:04:13 UTC,2021-04-28 14:13:21 UTC,needs_id,0,0,false,3,"Great Horned Owl Ln, Blaine, WA, US",48.9547116667,-122.7736783333,65,65,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74692372,Tue Apr 20 2021 15:04:26 GMT-0700 (PDT),2021-04-20,2021-04-20 22:04:26 UTC,Pacific Time (US & Canada),2021-04-21 00:35:25 UTC,2021-12-31 17:55:38 UTC,research,1,0,false,3,"Patrick's Point State Park, Trinidad, CA, US",41.1312611667,-124.1571971667,5,5,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74704331,Tue Apr 20 2021 15:20:17 GMT-0700 (PDT),2021-04-20,2021-04-20 22:20:17 UTC,Pacific Time (US & Canada),2021-04-21 03:12:39 UTC,2021-12-31 17:55:36 UTC,research,1,0,false,3,"Redwood National and State Parks, Trinidad, CA, US",41.207845,-123.9645,49,49,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74708468,Tue Apr 20 2021 12:38:50 GMT-0700 (PDT),2021-04-20,2021-04-20 19:38:50 UTC,Pacific Time (US & Canada),2021-04-21 04:17:01 UTC,2021-04-21 04:36:55 UTC,research,1,0,false,3,"Andrew Molera State Park, Big Sur, CA, US",36.27037,-121.8306116667,9,9,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74710466,2021-04-20 2:28:54 PM PDT,2021-04-20,2021-04-20 21:28:54 UTC,Pacific Time (US & Canada),2021-04-21 04:57:28 UTC,2021-06-01 03:01:18 UTC,research,1,0,false,2,"Eugene, OR 97405, USA",43.9687845556,-123.1144528611,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74739088,2021-04-13 4:41:07 PM PDT,2021-04-13,2021-04-13 23:41:07 UTC,Pacific Time (US & Canada),2021-04-21 15:06:52 UTC,2021-04-21 15:07:31 UTC,needs_id,0,0,false,2,"Bay View, WA, USA",48.4847222222,-122.4663888889,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74766813,2021-04-21 3:01:31 PM CDT,2021-04-21,2021-04-21 15:01:31 UTC,UTC,2021-04-21 20:11:22 UTC,2021-04-21 20:12:16 UTC,needs_id,0,0,false,2,"Sherman, TX, USA",33.61568877,-96.63663536,8,8,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74777128,Wed Apr 21 2021 15:08:50 GMT -0700 (PDT),2021-04-21,2021-04-21 22:08:50 UTC,Pacific Time (US & Canada),2021-04-21 22:09:14 UTC,2021-04-21 22:28:41 UTC,research,1,0,false,333,"Placer County, US-CA, US",39.1944885254,-120.8310317993,29,29,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74777576,2021-04-21 17:57:16,2021-04-21,2021-04-21 21:57:16 UTC,Eastern Time (US & Canada),2021-04-21 22:13:16 UTC,2021-04-21 22:47:34 UTC,research,1,0,false,2,"Grantham, NH 03753, USA",43.5079309612,-72.0966330171,7,7,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74779284,2021-04-21 2:44:51 PM CDT,2021-04-21,2021-04-21 19:44:51 UTC,Central Time (US & Canada),2021-04-21 22:28:47 UTC,2021-12-21 22:02:15 UTC,research,1,0,false,2,"Sherman, TX, USA",33.6168401101,-96.636387594,86,86,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74784469,Wed Apr 21 2021 15:18:51 GMT-0600 (MDT),2021-04-21,2021-04-21 21:18:51 UTC,Mountain Time (US & Canada),2021-04-21 23:26:27 UTC,2021-04-21 23:26:44 UTC,casual,0,0,true,3,"West Old Town, Albuquerque, NM, US",35.0953028333,-106.68393,10,10,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74786968,2021-04-21 4:56:36 PM PDT,2021-04-21,2021-04-21 23:56:36 UTC,Pacific Time (US & Canada),2021-04-21 23:57:42 UTC,2021-04-22 00:09:16 UTC,needs_id,0,0,false,2,"North Plains, OR 97133, USA",45.71136123,-123.06466827,7,7,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74788811,2021/04/19 10:48 AM PDT,2021-04-19,2021-04-19 17:48:00 UTC,Pacific Time (US & Canada),2021-04-22 00:16:31 UTC,2021-05-16 05:54:31 UTC,research,1,0,false,,"Green Gulch, California 94965, USA",37.8686689,-122.5634341,1475,1475,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74794487,2021/04/21 10:34 AM PDT,2021-04-21,2021-04-21 17:34:00 UTC,Pacific Time (US & Canada),2021-04-22 01:24:17 UTC,2021-04-22 01:24:17 UTC,needs_id,0,0,false,,"Glide, OR, USA",43.3243054444,-123.0208404722,,,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74795322,Tue Apr 20 2021 19:33:01 GMT-0400 (EDT),2021-04-20,2021-04-20 23:33:01 UTC,Eastern Time (US & Canada),2021-04-22 01:34:34 UTC,2021-04-22 01:34:49 UTC,needs_id,0,0,false,3,"Second St, Ligonier, PA, US",40.252095,-79.2395633333,10,10,,"",Fragaria vesca,woodland strawberry,Plantae,50298
74798248,Wed Apr 21 2021 10:11:46 GMT-0700 (PDT),2021-04-21,2021-04-21 17:11:46 UTC,Pacific Time (US & Canada),2021-04-22 02:16:35 UTC,2021-04-27 14:31:11 UTC,research,1,0,false,3,"Rainier, WA, US",46.927745,-122.6922383333,27,27,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74806260,2021/04/19 2:24 AM PDT,2021-04-19,2021-04-19 09:24:00 UTC,Pacific Time (US & Canada),2021-04-22 04:23:34 UTC,2021-04-23 20:16:55 UTC,research,1,0,false,,"Josephine County, OR, USA",42.5005260232,-123.4893213364,244,244,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
74806261,2021/04/19 2:25 AM PDT,2021-04-19,2021-04-19 09:25:00 UTC,Pacific Time (US & Canada),2021-04-22 04:23:35 UTC,2021-04-23 20:16:05 UTC,research,1,0,false,,"Josephine County, OR, USA",42.5005260232,-123.4893213364,244,244,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
