id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,updated_at,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
31342049,Fri Aug 23 2019 09:20:25 GMT-0400 (EDT),2019-08-23,2019-08-23 13:20:25 UTC,Eastern Time (US & Canada),2019-08-23 13:20:46 UTC,2019-08-23 13:20:56 UTC,needs_id,0,0,false,3,"Prices Fork Rd, Blacksburg, VA, US",37.2100116173,-80.4591113795,30,30,,,Fragaria chiloensis,beach strawberry,Plantae,55367
31382892,Fri Aug 23 2019 19:41:28 GMT-0700 (PDT),2019-08-23,2019-08-24 02:41:28 UTC,Pacific Time (US & Canada),2019-08-24 02:41:36 UTC,2019-08-24 04:52:31 UTC,research,1,0,false,3,"Cape Kiawanda State Natural Area, Pacific City, OR, US",45.2189334499,-123.975907016,48,48,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
31388237,2019-08-22 4:29:20 PM PDT,2019-08-22,2019-08-22 23:29:20 UTC,Pacific Time (US & Canada),2019-08-24 06:41:34 UTC,2019-08-24 13:54:48 UTC,research,1,0,false,2,"Bodega Bay, CA 94923, USA",38.3406490274,-123.0553132296,66,66,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
31478384,2019-08-25 10:52:02 AM EDT,2019-08-25,2019-08-25 14:52:02 UTC,Eastern Time (US & Canada),2019-08-25 15:47:03 UTC,2019-08-25 15:47:50 UTC,needs_id,0,0,false,2,"Smithfield, ME 04978, USA",44.65922601,-69.81232956,8,8,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
31638152,Tue Aug 27 2019 15:23:41 GMT-0700 (PDT),2019-08-27,2019-08-27 22:23:41 UTC,Pacific Time (US & Canada),2019-08-27 22:23:43 UTC,2019-09-04 23:41:48 UTC,research,2,0,false,3,"Presidio of San Francisco, San Francisco, CA, US",37.8048343398,-122.4648441934,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
31834497,2019/08/01 2:14 PM PDT,2019-08-01,2019-08-01 21:14:00 UTC,Pacific Time (US & Canada),2019-08-31 06:43:47 UTC,2019-09-01 02:25:48 UTC,research,1,0,false,,"Sonoma Coast State Beach, Sonoma, California, United States",38.3666116667,-123.0719283333,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32003552,2019/08/10 11:31 AM PDT,2019-08-10,2019-08-10 18:31:00 UTC,Pacific Time (US & Canada),2019-09-02 19:24:06 UTC,2019-09-10 04:30:59 UTC,research,1,0,false,,"Brookings, OR 97415, USA",42.068171676,-124.3151883187,31,31,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32003781,Mon Sep 02 2019 12:27:02 GMT-0700 (PDT),2019-09-02,2019-09-02 19:27:02 UTC,Pacific Time (US & Canada),2019-09-02 19:27:23 UTC,2019-09-10 04:30:53 UTC,needs_id,1,0,false,3,"Commercial St SE, Salem, OR, US",44.9131240118,-123.0464258726,8,8,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32023994,2019/09/01 12:30 PM AKDT,2019-09-01,2019-09-01 20:30:00 UTC,Alaska,2019-09-03 00:19:55 UTC,2019-11-20 05:44:34 UTC,needs_id,1,0,false,,"Sitka, AK, USA",57.0578863004,-135.3120003641,42,42,,strawberries,Fragaria chiloensis,beach strawberry,Plantae,55367
32036661,Sun Sep 01 2019 12:17:09 GMT-0700 (PDT),2019-09-01,2019-09-01 19:17:09 UTC,Pacific Time (US & Canada),2019-09-03 04:51:35 UTC,2019-09-05 00:05:07 UTC,research,1,0,false,3,"Point Reyes National Seashore, Inverness, CA, US",38.1193195,-122.9513333333,6,6,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32070540,Wed Aug 28 2019 12:25:27 GMT-0800 (AKDT),2019-08-28,2019-08-28 20:25:27 UTC,Alaska,2019-09-03 20:22:43 UTC,2019-11-20 05:43:55 UTC,needs_id,1,0,false,3,"Revillagigedo Island, Ketchikan, AK, US",55.3426781763,-131.6425102485,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32091763,2019/08/31 12:42 PM UTC,2019-08-31,2019-08-31 12:42:00 UTC,UTC,2019-09-04 04:56:55 UTC,2019-10-01 20:24:39 UTC,research,1,0,false,,"Central Area, Salem, OR, USA",44.9353490373,-123.029698879,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32092396,Tue Sep 03 2019 14:56:22 GMT-0700 (PDT),2019-09-03,2019-09-03 21:56:22 UTC,Pacific Time (US & Canada),2019-09-04 05:23:08 UTC,2019-09-04 15:10:17 UTC,research,2,0,false,3,"Rancho Guadalupe Dunes Preserve, Guadalupe, CA, US",34.937575,-120.658425,90,90,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32138761,Wed Sep 04 2019 16:46:17 GMT-0700 (PDT),2019-09-04,2019-09-04 23:46:17 UTC,Pacific Time (US & Canada),2019-09-05 01:13:45 UTC,2019-09-05 02:49:20 UTC,research,1,0,false,3,"Doran Regional Park, Bodega Bay, CA, US",38.3089333333,-123.0530471667,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32289225,2019-09-07,2019-09-07,,UTC,2019-09-07 19:19:26 UTC,2019-09-09 23:12:55 UTC,research,1,0,false,333,Klamath,41.5341232,-124.0548142,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32305239,2019-09-07 2:39:53 PM PDT,2019-09-07,2019-09-07 21:39:53 UTC,Pacific Time (US & Canada),2019-09-07 22:42:58 UTC,2019-09-10 04:30:20 UTC,research,1,0,false,2,"Florence, OR 97439, USA",44.1226730347,-124.1268005371,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32318110,2019-09-07 11:38:18 AM PDT,2019-09-07,2019-09-07 18:38:18 UTC,Pacific Time (US & Canada),2019-09-08 02:25:18 UTC,2019-09-08 02:35:43 UTC,research,1,0,false,2,"Point Reyes National Seashore, Marin County, US-CA, US",38.11939156,-122.95139124,26,26,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32537731,Wed Sep 11 2019 10:26:26 GMT-0700 (PDT),2019-09-11,2019-09-11 17:26:26 UTC,Pacific Time (US & Canada),2019-09-11 17:27:36 UTC,2019-09-12 01:22:12 UTC,research,1,0,false,3,"Westmoreland Park, Portland, OR, US",45.4709350067,-122.6415357966,28,28,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32681735,Fri Sep 13 2019 21:50:41 GMT-0700 (PDT),2019-09-13,2019-09-14 04:50:41 UTC,Pacific Time (US & Canada),2019-09-14 04:51:25 UTC,2019-09-21 19:09:24 UTC,research,1,0,false,3,"Main St, Forest Grove, OR, US",45.524461465,-123.1105292683,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32683038,2012/05/06 4:50 PM PDT,2012-05-06,2012-05-06 23:50:00 UTC,Pacific Time (US & Canada),2019-09-14 05:50:27 UTC,2019-09-21 19:09:17 UTC,research,1,0,false,,"Bandon, OR 97411, USA",43.1141055347,-124.4354319729,14,14,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32779538,2019-09-15 10:13:00 AM PDT,2019-09-15,2019-09-15 17:13:00 UTC,Pacific Time (US & Canada),2019-09-15 18:12:29 UTC,2019-10-21 05:52:36 UTC,research,1,0,false,2,"Arcata, CA 95521, USA",40.8534622192,-124.165435791,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
32931468,2019/08/12 2:49 PM AKDT,2019-08-12,2019-08-12 22:49:00 UTC,Alaska,2019-09-18 03:53:15 UTC,2022-09-22 19:21:57 UTC,needs_id,0,0,false,,"Sitka, Alaska, United States",57.294162,-135.835803,,,,Beach Strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33146882,2019-09-21 12:05:19 PM PDT,2019-09-21,2019-09-21 19:05:19 UTC,Pacific Time (US & Canada),2019-09-21 19:05:57 UTC,2019-10-21 05:52:30 UTC,research,1,0,false,2,"15th Ave & Quintara St, San Francisco, CA 94116, USA",37.7487514,-122.4717639,20,20,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33161367,2019-09-21 5:55:09 PM EDT,2019-09-21,2019-09-21 21:55:09 UTC,Eastern Time (US & Canada),2019-09-21 22:47:03 UTC,2019-09-21 22:47:11 UTC,casual,0,0,true,2,"Riverside, Cambridge, MA, USA",42.3658866882,-71.111114502,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33162289,2019-09-21,2019-09-21,,UTC,2019-09-21 23:03:46 UTC,2019-10-21 05:52:28 UTC,research,1,0,false,333,Daly City,37.7,-122.43,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33208039,Sun Aug 18 2019 20:04:32 GMT-0700 (PDT),2019-08-18,2019-08-19 03:04:32 UTC,Pacific Time (US & Canada),2019-09-22 18:28:05 UTC,2019-10-21 05:52:26 UTC,research,1,0,false,3,"11568 185th St, Artesia, CA, US",33.8631458278,-118.0865173823,65,65,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33540032,2019/09/27 12:34 PM PDT,2019-09-27,2019-09-27 19:34:00 UTC,Pacific Time (US & Canada),2019-09-28 17:35:36 UTC,2019-09-29 22:04:05 UTC,research,1,0,false,,"Lincoln City, OR, USA",44.986468,-124.012557,20,20,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33556319,2019/09/13 10:46 AM PDT,2019-09-13,2019-09-13 17:46:00 UTC,Pacific Time (US & Canada),2019-09-28 21:48:29 UTC,2019-10-21 05:51:37 UTC,research,1,0,false,,"Twin Peaks, San Francisco, CA, USA",37.754407,-122.447684,1571,1571,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33622622,2019-09-29 11:44:44 AM PDT,2019-09-29,2019-09-29 18:44:44 UTC,Pacific Time (US & Canada),2019-09-29 23:22:38 UTC,2019-11-18 05:41:41 UTC,research,1,0,false,2,Cape Lookout,45.3433917273,-123.9763874933,2789,2789,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33654410,2019/09/27 4:02 PM PDT,2019-09-27,2019-09-27 23:02:00 UTC,Pacific Time (US & Canada),2019-09-30 16:41:00 UTC,2022-11-19 17:02:11 UTC,research,2,0,false,,"Lincoln County, OR, USA",44.725665,-124.05816,40,40,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33713035,Tue Oct 01 2019 11:16:58 GMT-0700 (PDT),2019-10-01,2019-10-01 18:16:58 UTC,Pacific Time (US & Canada),2019-10-01 18:17:24 UTC,2019-10-01 18:17:30 UTC,needs_id,0,0,false,3,"Crowell Ln, North Bend, OR, US",43.4010683187,-124.2338249088,30,30,,,Fragaria chiloensis,beach strawberry,Plantae,55367
33892965,Sat Oct 05 2019 08:21:19 GMT-0700 (PDT),2019-10-05,2019-10-05 15:21:19 UTC,Pacific Time (US & Canada),2019-10-05 15:21:30 UTC,2019-10-21 05:51:35 UTC,research,1,0,false,3,"Half Moon Bay, CA, US",37.3864213633,-122.417274686,24,24,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
33926152,2019-10-05,2019-10-05,,UTC,2019-10-06 01:05:26 UTC,2019-10-19 00:22:00 UTC,research,1,0,false,333,Pacific,46.3565549014,-124.0628594292,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34082549,Tue Oct 08 2019 12:28:28 GMT-0700 (PDT),2019-10-08,2019-10-08 19:28:28 UTC,Pacific Time (US & Canada),2019-10-08 19:28:40 UTC,2019-12-09 18:08:07 UTC,research,2,0,false,3,"Half Moon Bay, CA, US",37.4801832938,-122.4509571786,8,8,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34106556,2019-10-07 11:30:52 AM HST,2019-10-07,2019-10-07 15:30:52 UTC,Eastern Time (US & Canada),2019-10-09 08:12:25 UTC,2022-02-27 17:13:04 UTC,research,2,0,false,2,"Maui County, US-HI, US",20.6674258229,-156.3063501336,9,30453,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34188481,2019-09-15 10:39:42 AM PDT,2019-09-15,2019-09-15 17:39:42 UTC,Pacific Time (US & Canada),2019-10-11 02:05:42 UTC,2019-12-09 18:08:04 UTC,research,2,0,false,2,"Wilson Creek Road, California 95548, USA",41.6028938293,-124.100440979,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34189424,Thu Oct 10 2019 15:11:55 GMT-0700 (PDT),2019-10-10,2019-10-10 22:11:55 UTC,Pacific Time (US & Canada),2019-10-11 02:46:09 UTC,2019-12-09 18:08:02 UTC,research,2,0,false,3,"Point Reyes National Seashore, Inverness, CA, US",38.11933617,-122.951195,8,8,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34226061,Thu May 23 2019 11:34:04 GMT-0800 (AKDT),2019-05-23,2019-05-23 19:34:04 UTC,Alaska,2019-10-11 23:57:08 UTC,2019-10-12 05:06:35 UTC,research,1,0,false,3,"Fern Harbor, AK, US",58.3091,-136.5022716667,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34311697,2019/04/22 6:38 PM PDT,2019-04-22,2019-04-23 01:38:00 UTC,Pacific Time (US & Canada),2019-10-13 17:19:21 UTC,2019-10-13 19:59:30 UTC,research,1,0,false,,"Devil's Slide Trail, California Coastal Trail, San Mateo County, CA, USA",37.5795861024,-122.51607413,882,882,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34481471,Thu Mar 30 2017 10:27:01 GMT-0700 (PDT),2017-03-30,2017-03-30 17:27:01 UTC,Pacific Time (US & Canada),2019-10-17 01:51:43 UTC,2019-10-17 01:51:43 UTC,casual,0,0,true,3,"Crissy Field, San Francisco, CA, US",37.8053096303,-122.4490196507,165,165,,,Fragaria chiloensis,beach strawberry,Plantae,55367
34641973,2019/05/05 5:23 PM UTC,2019-05-05,,UTC,2019-10-20 17:37:01 UTC,2019-12-06 01:29:41 UTC,needs_id,0,0,false,,"Corvallis, OR, USA",44.5587519722,-123.3249179722,,,,Beach Strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
34750973,2019-10-22,2019-10-22,,UTC,2019-10-22 20:01:04 UTC,2019-10-22 20:01:23 UTC,needs_id,0,0,false,333,Chinook,46.2474302586,-123.91041891,,,,,Fragaria chiloensis,beach strawberry,Plantae,55367
34818769,Tue Oct 22 2019 13:01:33 GMT-0700 (PDT),2019-10-22,2019-10-22 20:01:33 UTC,Pacific Time (US & Canada),2019-10-24 07:04:05 UTC,2019-11-19 20:20:17 UTC,research,1,0,false,3,"Sonoma Coast State Beach - Bodega Head, Bodega Bay, CA, US",38.44672,-123.126075,6,6,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35030991,2019/10/21 3:03 PM PDT,2019-10-21,2019-10-21 22:03:00 UTC,Pacific Time (US & Canada),2019-10-29 00:41:09 UTC,2021-11-08 21:17:28 UTC,research,1,0,false,,"Maui County, US-HI, US",20.6116538856,-156.2933796119,7,30453,,Fragaria chiloensis sandwicensis,Fragaria chiloensis sandwicensis,Hawaiian Strawberry,Plantae,130761
35260811,Thu Oct 31 2019 12:08:04 GMT-0700 (PDT),2019-10-31,2019-10-31 19:08:04 UTC,Pacific Time (US & Canada),2019-11-04 00:01:53 UTC,2019-11-19 20:20:00 UTC,research,2,0,false,3,"S I St, Arcata, CA, US",40.8580923026,-124.0978563862,79,79,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35299701,2019-11-03 4:25:11 PM PST,2019-11-03,2019-11-04 00:25:11 UTC,Pacific Time (US & Canada),2019-11-04 20:28:02 UTC,2020-03-01 15:24:44 UTC,research,1,0,false,2,"Pacifica, CA, USA",37.6167907715,-122.4959716797,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35465349,Fri Nov 08 2019 10:34:21 GMT-0800 (PST),2019-11-08,2019-11-08 18:34:21 UTC,Pacific Time (US & Canada),2019-11-08 22:26:23 UTC,2019-11-19 20:19:35 UTC,casual,1,0,true,3,"Lakeside Park, Oakland, CA, US",37.80542833,-122.25669167,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35618025,2019/03/16 2:27 PM PDT,2019-03-16,2019-03-16 21:27:00 UTC,Pacific Time (US & Canada),2019-11-12 19:37:05 UTC,2019-11-13 20:18:07 UTC,research,1,0,false,,"Pacific County, WA, USA",46.5531388889,-124.0615611111,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35710850,Fri Nov 15 2019 11:12:29 GMT-0800 (PST),2019-11-15,2019-11-15 11:12:29 UTC,UTC,2019-11-15 19:13:20 UTC,2019-12-09 18:07:36 UTC,research,2,0,false,3,"University of San Francisco - Lone Mountain Campus, San Francisco, CA, US",37.7782551572,-122.4534341601,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35710864,Fri Nov 15 2019 11:13:25 GMT-0800 (PST),2019-11-15,2019-11-15 11:13:25 UTC,UTC,2019-11-15 19:13:46 UTC,2019-12-09 18:07:34 UTC,research,2,0,false,3,"University of San Francisco - Lone Mountain Campus, San Francisco, CA, US",37.7782430649,-122.4533782853,13,13,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35713206,Fri Nov 15 2019 12:24:10 GMT-0800 (PST),2019-11-15,2019-11-15 12:24:10 UTC,UTC,2019-11-15 20:25:01 UTC,2019-12-09 18:07:31 UTC,research,2,0,false,3,"University of San Francisco - Lone Mountain Campus, San Francisco, CA, US",37.778288601,-122.4534122833,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35713593,Fri Nov 15 2019 12:35:58 GMT-0800 (PST),2019-11-15,2019-11-15 12:35:58 UTC,UTC,2019-11-15 20:36:30 UTC,2019-12-09 18:07:29 UTC,research,2,0,false,3,"University of San Francisco - Lone Mountain Campus, San Francisco, CA, US",37.7782612341,-122.4533749839,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35713621,Fri Nov 15 2019 12:37:09 GMT-0800 (PST),2019-11-15,2019-11-15 12:37:09 UTC,UTC,2019-11-15 20:37:20 UTC,2019-11-19 20:19:23 UTC,research,1,0,false,3,"University of San Francisco - Lone Mountain Campus, San Francisco, CA, US",37.778275645,-122.4534174358,14,14,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35809581,2010/04/18 11:35 AM PDT,2010-04-18,2010-04-18 18:35:00 UTC,Pacific Time (US & Canada),2019-11-18 06:23:49 UTC,2019-11-18 06:47:08 UTC,research,1,0,false,,"Rockaway Headland, Pacifica, California, USA",37.6067648103,-122.5001238226,281,281,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35823862,2013/02/26 5:48 PM PST,2013-02-26,2013-02-27 01:48:00 UTC,Pacific Time (US & Canada),2019-11-18 18:58:26 UTC,2019-11-18 19:10:52 UTC,research,1,0,false,,"Rockaway Headland, Pacifica, California, USA",37.6067648103,-122.5001238226,281,281,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35892598,Tue Nov 19 2019 13:12:53 GMT-0800 (PST),2019-11-19,2019-11-19 21:12:53 UTC,Pacific Time (US & Canada),2019-11-20 19:17:25 UTC,2019-11-27 19:46:00 UTC,research,1,0,false,3,"Neskowin, OR, US",45.0547611528,-124.0050505848,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35936413,Thu Nov 21 2019 16:02:23 GMT-0800 (PST),2019-11-21,2019-11-22 00:02:23 UTC,Pacific Time (US & Canada),2019-11-22 02:22:54 UTC,2019-12-09 18:05:16 UTC,research,2,0,false,3,"Presidio of San Francisco, San Francisco, CA, US",37.799805,-122.47997167,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35972003,2019/11/21 1:03 PM CST,2019-11-21,2019-11-21 19:03:00 UTC,Central Time (US & Canada),2019-11-23 08:08:45 UTC,2019-12-09 18:05:14 UTC,research,2,0,false,,"Humboldt County, CA, USA",41.141671,-124.1600076667,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35996362,2019/11/22 11:44 AM -0800,2019-11-22,2019-11-22 19:44:00 UTC,Pacific Time (US & Canada),2019-11-23 23:51:28 UTC,2019-11-24 14:09:40 UTC,research,1,0,false,,"Newport, OR, USA",44.6408709246,-124.0627810889,212,212,,fringed willowherb,Epilobium ciliatum,fringed willowherb,Plantae,53050
35996370,2019/11/22 11:44 AM -0800,2019-11-22,2019-11-22 19:44:00 UTC,Pacific Time (US & Canada),2019-11-23 23:51:32 UTC,2019-11-24 14:09:31 UTC,research,1,0,false,,"Newport, OR, USA",44.6408709246,-124.0627810889,212,212,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
35996371,2019/11/22 11:44 AM -0800,2019-11-22,2019-11-22 19:44:00 UTC,Pacific Time (US & Canada),2019-11-23 23:51:32 UTC,2019-11-27 01:55:20 UTC,research,2,0,false,,"Newport, OR, USA",44.6408709246,-124.0627810889,212,212,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36009573,2019-11-19 4:17:50 PM PST,2019-11-19,2019-11-20 00:17:50 UTC,Pacific Time (US & Canada),2019-11-24 07:02:07 UTC,2019-12-09 18:04:16 UTC,needs_id,1,0,false,2,"Fort Bragg, CA 95437, USA",39.3909034729,-123.8137969971,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36434910,2009/12/23 4:29 PM EST,2009-12-23,2009-12-23 21:29:00 UTC,Eastern Time (US & Canada),2019-12-07 14:44:57 UTC,2019-12-09 18:05:08 UTC,research,2,0,false,,"Marin County, CA, USA",38.0690406143,-122.9331181819,10000,10000,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36490249,2019-12-06 11:01:48 AM PST,2019-12-06,2019-12-06 19:01:48 UTC,Pacific Time (US & Canada),2019-12-09 04:04:03 UTC,2019-12-09 18:03:54 UTC,research,1,0,false,2,"Golden Gate Heights, San Francisco, CA, USA",37.7552528381,-122.4715805054,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36491676,2019/08/20 9:32 AM PDT,2019-08-20,2019-08-20 16:32:00 UTC,Pacific Time (US & Canada),2019-12-09 05:15:19 UTC,2021-11-08 21:17:42 UTC,research,0,0,false,,"Maui County, US-HI, US",20.7157918547,-156.2686931345,,30453,,Fragaria chiloensis sandwicensis,Fragaria chiloensis sandwicensis,Hawaiian Strawberry,Plantae,130761
36517597,Mon Dec 09 2019 16:03:29 GMT-0800 (PST),2019-12-09,2019-12-09 16:03:29 UTC,UTC,2019-12-10 01:28:56 UTC,2020-02-09 19:41:32 UTC,needs_id,1,0,false,3,"Glen Creek Rd NW, Salem, OR, US",44.95028667,-123.04709717,5,5,,Земляника чилийская,Fragaria chiloensis,beach strawberry,Plantae,55367
36559106,Mon Dec 09 2019 11:20:21 GMT-0800 (PST),2019-12-09,2019-12-09 19:20:21 UTC,Pacific Time (US & Canada),2019-12-11 13:57:50 UTC,2019-12-19 00:36:52 UTC,research,1,0,false,3,"Arcata Marsh and Wildlife Sanctuary, Arcata, CA, US",40.858575,-124.0900278333,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36562980,Wed Dec 11 2019 08:41:52 GMT-0800 (PST),2019-12-11,2019-12-11 08:41:52 UTC,UTC,2019-12-11 17:26:36 UTC,2020-01-15 22:29:11 UTC,research,2,0,false,3,"N Prom, Seaside, OR, US",46.00114722,-123.927795,65,65,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36572322,Wed Dec 11 2019 15:09:11 GMT-0800 (PST),2019-12-11,2019-12-11 15:09:11 UTC,UTC,2019-12-11 23:10:55 UTC,2019-12-11 23:15:29 UTC,research,1,0,false,3,"N Lake St, Moss Beach, CA, US",37.5241329635,-122.5173494409,27,27,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36604594,2019/03/17 3:39 PM EDT,2019-03-17,2019-03-17 19:39:00 UTC,Eastern Time (US & Canada),2019-12-13 01:53:00 UTC,2019-12-15 08:24:59 UTC,research,1,0,false,,"Newport, OR, USA",44.6178638103,-124.0559172468,122,122,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36870227,2019-12-22 1:32:17 PM PST,2019-12-22,2019-12-22 21:32:17 UTC,Pacific Time (US & Canada),2019-12-23 01:16:34 UTC,2019-12-23 04:10:01 UTC,research,1,0,false,2,"Samoa, CA 95564, USA",40.7536087036,-124.2330627441,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
36902930,2013/02/05,2013-02-05,,Eastern Time (US & Canada),2019-12-24 03:18:34 UTC,2020-02-09 18:57:42 UTC,research,0,0,false,,"Half Moon Bay, CA, USA",37.4802605055,-122.4494396022,152,152,,Земляника чилийская,Fragaria chiloensis,beach strawberry,Plantae,55367
36924420,2019/05/25 1:51 PM HST,2019-05-25,2019-05-25 23:51:00 UTC,Hawaii,2019-12-24 21:50:50 UTC,2019-12-26 17:47:08 UTC,research,1,0,false,,"Newport, OR, USA",44.6136616667,-124.0674816667,,,,Chilean strawberry,Fragaria chiloensis pacifica,Pacific Beach Strawberry,Plantae,236052
37017787,Fri Dec 27 2019 11:09:45 GMT-0800 (PST),2019-12-27,2019-12-27 11:09:45 UTC,UTC,2019-12-28 02:34:31 UTC,2019-12-28 03:03:42 UTC,research,1,0,false,3,"Presidio of San Francisco, San Francisco, CA, US",37.80474167,-122.476905,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
37024141,2019/12/25 12:37 PM PST,2019-12-25,2019-12-25 20:37:00 UTC,Pacific Time (US & Canada),2019-12-28 08:21:42 UTC,2019-12-28 16:21:48 UTC,research,1,0,false,,"San Mateo County, CA, USA",37.575653465,-122.5170572435,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
37049576,Sat Dec 28 2019 13:20:58 GMT-0800 (PST),2019-12-28,2019-12-28 21:20:58 UTC,Pacific Time (US & Canada),2019-12-29 01:45:21 UTC,2020-08-23 07:56:00 UTC,research,1,0,false,3,"SW Mark St, Newport, OR, US",44.62955,-124.0657195,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
37077245,2019-12-29 12:13:24 PM PST,2019-12-29,2019-12-29 20:13:24 UTC,Pacific Time (US & Canada),2019-12-29 21:41:16 UTC,2019-12-29 21:45:40 UTC,research,1,0,false,2,"Trinidad, CA 95570, USA",41.2227401733,-124.1087646484,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
37114018,2019-12-30 1:08:37 PM PST,2019-12-30,2019-12-30 23:08:37 UTC,Hawaii,2019-12-31 00:07:39 UTC,2022-09-15 02:45:16 UTC,research,1,0,false,2,"Half Moon Bay, CA, USA",37.4419898987,-122.4433441162,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
37121931,2019-12-30 3:11:54 PM PST,2019-12-30,2019-12-30 23:11:54 UTC,Pacific Time (US & Canada),2019-12-31 05:44:09 UTC,2019-12-31 08:04:26 UTC,research,1,0,false,2,"Lane County, US-OR, US",44.25390625,-124.1118469238,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
